sp_creole,dbh_cm,ht_m,ba_m2,plot_no,plot_shp,plot_area,genus
kas,15.7,12.0,0.019359279329583704,33,Rantnovi.shp,0.311403,Cassia
kampech,8.4,,0.005541769440932396,33,Rantnovi.shp,0.311403,Haematoxylon
palmis,22.4,,0.03940813824663036,33,Rantnovi.shp,0.311403,Roystonea
palmis,38.0,,0.11341149479459153,33,Rantnovi.shp,0.311403,Roystonea
twa pawol,7.4,,0.004300840342764428,33,Rantnovi.shp,0.311403,Amyris
twa pawol,10.1,,0.008011846664817369,33,Rantnovi.shp,0.311403,Amyris
satanye,,,,33,Rantnovi.shp,0.311403,Cupania
kas,12.3,,0.011882288814039998,33,Rantnovi.shp,0.311403,Cassia
kampech,12.6,,0.012468981242097889,33,Rantnovi.shp,0.311403,Haematoxylon
kampech,21.5,,0.036305030103047045,33,Rantnovi.shp,0.311403,Haematoxylon
delen,5.2,,0.0021237166338267006,33,Rantnovi.shp,0.311403,Leucaena
twa pawol,6.2,,0.003019070540099791,33,Rantnovi.shp,0.311403,Amyris
kas,11.5,,0.010386890710931254,33,Rantnovi.shp,0.311403,Cassia
zaboka,44.3,,0.1541336041685858,33,Rantnovi.shp,0.311403,Persea
zaboka,9.3,,0.006792908715224532,33,Rantnovi.shp,0.311403,Persea
zaboka,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Persea
satanye,11.6,,0.010568317686676062,33,Rantnovi.shp,0.311403,Cupania
sikren,6.5,,0.0033183072403542195,33,Rantnovi.shp,0.311403,Inga
sikren,12.0,,0.011309733552923255,33,Rantnovi.shp,0.311403,Inga
satanye,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.311403,Cupania
satanye,9.2,,0.006647610054996002,33,Rantnovi.shp,0.311403,Cupania
satanye,16.0,,0.020106192982974676,33,Rantnovi.shp,0.311403,Cupania
satanye,10.4,,0.008494866535306803,33,Rantnovi.shp,0.311403,Cupania
bwa pine,5.8,,0.0026420794216690155,33,Rantnovi.shp,0.311403,Zanthoxylum
bwa pine,16.8,,0.022167077763729583,33,Rantnovi.shp,0.311403,Zanthoxylum
kas,12.5,,0.01227184630308513,33,Rantnovi.shp,0.311403,Cassia
kas,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.311403,Cassia
kas,15.0,,0.017671458676442587,33,Rantnovi.shp,0.311403,Cassia
kas,11.5,,0.010386890710931254,33,Rantnovi.shp,0.311403,Cassia
damari,5.8,,0.0026420794216690155,33,Rantnovi.shp,0.311403,Calophyllum
kas,6.4,,0.003216990877275948,33,Rantnovi.shp,0.311403,Cassia
rabi,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Hura
rabi,6.5,,0.0033183072403542195,33,Rantnovi.shp,0.311403,Hura
satanye,7.8,,0.004778362426110076,33,Rantnovi.shp,0.311403,Cupania
rabi,9.0,,0.0063617251235193305,33,Rantnovi.shp,0.311403,Hura
bwa pine,7.8,,0.004778362426110076,33,Rantnovi.shp,0.311403,Zanthoxylum
palmis,19.5,,0.029864765163187975,33,Rantnovi.shp,0.311403,Roystonea
kaymit,38.0,,0.11341149479459153,33,Rantnovi.shp,0.311403,Chrysophyllum
palmis,33.0,,0.08552985999398213,33,Rantnovi.shp,0.311403,Roystonea
bwa pine,7.0,,0.003848451000647497,33,Rantnovi.shp,0.311403,Zanthoxylum
bwa poupe,12.0,,0.011309733552923255,33,Rantnovi.shp,0.311403,Cordia
palmis,28.0,,0.06157521601035995,33,Rantnovi.shp,0.311403,Roystonea
palmis,31.5,,0.07793113276311181,33,Rantnovi.shp,0.311403,Roystonea
satanye,13.5,,0.014313881527918496,33,Rantnovi.shp,0.311403,Cupania
bwa blan,6.2,,0.003019070540099791,33,Rantnovi.shp,0.311403,Phyllostylon
delen,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Leucaena
mango,5.1,,0.0020428206229967626,33,Rantnovi.shp,0.311403,Mangifera
delen,7.5,,0.004417864669110647,33,Rantnovi.shp,0.311403,Leucaena
delen,5.5,,0.002375829444277281,33,Rantnovi.shp,0.311403,Leucaena
satanye,16.6,,0.021642431790580088,33,Rantnovi.shp,0.311403,Cupania
delen,7.8,,0.004778362426110076,33,Rantnovi.shp,0.311403,Leucaena
ti gason,5.8,,0.0026420794216690155,33,Rantnovi.shp,0.311403,Schaefferia
delen,9.5,,0.007088218424661971,33,Rantnovi.shp,0.311403,Leucaena
bwa palmis,6.6,,0.003421194399759285,33,Rantnovi.shp,0.311403,Andira
delen,5.0,,0.001963495408493621,33,Rantnovi.shp,0.311403,Leucaena
satanye,13.0,,0.013273228961416878,33,Rantnovi.shp,0.311403,Cupania
bwa pine,15.3,,0.018385385606970867,33,Rantnovi.shp,0.311403,Zanthoxylum
mango,5.1,,0.0020428206229967626,33,Rantnovi.shp,0.311403,Mangifera
sikren,5.0,,0.001963495408493621,33,Rantnovi.shp,0.311403,Inga
satanye,8.8,,0.006082123377349841,33,Rantnovi.shp,0.311403,Cupania
koma,7.0,,0.003848451000647497,33,Rantnovi.shp,0.311403,Mastichodendron
kampech,6.1,,0.002922466566001905,33,Rantnovi.shp,0.311403,Haematoxylon
risin,5.2,,0.0021237166338267006,33,Rantnovi.shp,0.311403,Ricinus
bwa pine,10.0,,0.007853981633974483,33,Rantnovi.shp,0.311403,Zanthoxylum
bwa blan,,,,33,Rantnovi.shp,0.311403,Phyllostylon
palmis,38.0,,0.11341149479459153,33,Rantnovi.shp,0.311403,Roystonea
twa pawol,5.0,,0.001963495408493621,33,Rantnovi.shp,0.311403,Amyris
damari,5.5,,0.002375829444277281,33,Rantnovi.shp,0.311403,Calophyllum
ti gason,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.311403,Schaefferia
delen,6.5,,0.0033183072403542195,33,Rantnovi.shp,0.311403,Leucaena
damari,6.0,6.0,0.0028274333882308137,33,Rantnovi.shp,0.311403,Calophyllum
damari,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.311403,Calophyllum
damari,6.7,,0.003525652355491146,33,Rantnovi.shp,0.311403,Calophyllum
kajou,22.0,16.0,0.0380132711084365,33,Rantnovi.shp,0.311403,Swietenia
mango,6.5,,0.0033183072403542195,33,Rantnovi.shp,0.311403,Mangifera
mango,5.0,,0.001963495408493621,33,Rantnovi.shp,0.311403,Mangifera
rabi,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Hura
satanye,15.7,,0.019359279329583704,33,Rantnovi.shp,0.311403,Cupania
satanye,15.8,,0.019606679751053898,33,Rantnovi.shp,0.311403,Cupania
mango,8.5,,0.005674501730546565,33,Rantnovi.shp,0.311403,Mangifera
mango,53.0,16.0,0.22061834409834324,33,Rantnovi.shp,0.311403,Mangifera
kampech,6.7,,0.003525652355491146,33,Rantnovi.shp,0.311403,Haematoxylon
kampech,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.311403,Haematoxylon
kampech,10.5,,0.008659014751456867,33,Rantnovi.shp,0.311403,Haematoxylon
bwa poupe,16.7,,0.02190396937899143,33,Rantnovi.shp,0.311403,Cordia
kampech,18.0,,0.025446900494077322,33,Rantnovi.shp,0.311403,Haematoxylon
kas,6.2,,0.003019070540099791,33,Rantnovi.shp,0.311403,Cassia
kas,9.8,,0.0075429639612690945,33,Rantnovi.shp,0.311403,Cassia
satanye,13.4,,0.014102609421964583,33,Rantnovi.shp,0.311403,Cupania
ti gason,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Schaefferia
delen,5.8,,0.0026420794216690155,33,Rantnovi.shp,0.311403,Leucaena
sikren,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.311403,Inga
sikren,5.0,,0.001963495408493621,33,Rantnovi.shp,0.311403,Inga
kaymit,8.7,,0.0059446786987552855,33,Rantnovi.shp,0.311403,Chrysophyllum
palmis,10.5,,0.008659014751456867,33,Rantnovi.shp,0.311403,Roystonea
satanye,17.0,,0.02269800692218626,33,Rantnovi.shp,0.311403,Cupania
kampech,17.0,9.0,0.02269800692218626,33,Rantnovi.shp,0.311403,Haematoxylon
kampech,16.2,9.0,0.020611989400202632,33,Rantnovi.shp,0.311403,Haematoxylon
bayawonn,7.5,,0.004417864669110647,33,Rantnovi.shp,0.311403,Prosopis
satanye,11.3,,0.010028749148422018,33,Rantnovi.shp,0.311403,Cupania
twa pawol,11.5,,0.010386890710931254,33,Rantnovi.shp,0.311403,Amyris
bwa savann,5.6,,0.0024630086404143973,33,Rantnovi.shp,0.311403,Vitex
satanye,7.8,,0.004778362426110076,33,Rantnovi.shp,0.311403,Cupania
kampech,5.5,,0.002375829444277281,33,Rantnovi.shp,0.311403,Haematoxylon
kas,7.8,9.0,0.004778362426110076,33,Rantnovi.shp,0.311403,Cassia
kas,8.5,10.0,0.005674501730546565,33,Rantnovi.shp,0.311403,Cassia
kajou,7.6,,0.004536459791783661,33,Rantnovi.shp,0.311403,Swietenia
kas,7.5,,0.004417864669110647,33,Rantnovi.shp,0.311403,Cassia
bwa savann,7.0,,0.003848451000647497,33,Rantnovi.shp,0.311403,Vitex
palmis,10.3,,0.00833228911548353,33,Rantnovi.shp,0.311403,Roystonea
kas,11.0,12.0,0.009503317777109124,33,Rantnovi.shp,0.311403,Cassia
kas,10.5,,0.008659014751456867,33,Rantnovi.shp,0.311403,Cassia
kas,8.3,,0.005410607947645022,33,Rantnovi.shp,0.311403,Cassia
bwa dom,10.0,,0.007853981633974483,33,Rantnovi.shp,0.311403,Guazuma
bwa dom,9.0,,0.0063617251235193305,33,Rantnovi.shp,0.311403,Guazuma
mango,20.5,,0.03300635781677776,33,Rantnovi.shp,0.311403,Mangifera
bwa dom,17.0,,0.02269800692218626,33,Rantnovi.shp,0.311403,Guazuma
bwa dom,12.5,,0.01227184630308513,33,Rantnovi.shp,0.311403,Guazuma
bwa dom,9.5,,0.007088218424661971,33,Rantnovi.shp,0.311403,Guazuma
kampech,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Haematoxylon
gwayav,6.5,,0.0033183072403542195,33,Rantnovi.shp,0.311403,Psidium
kampech,8.8,,0.006082123377349841,33,Rantnovi.shp,0.311403,Haematoxylon
bwa dom,14.0,,0.015393804002589988,33,Rantnovi.shp,0.311403,Guazuma
sikren,18.8,,0.027759112687119412,33,Rantnovi.shp,0.311403,Inga
kampech,7.9,,0.0049016699377634745,33,Rantnovi.shp,0.311403,Haematoxylon
kampech,6.5,,0.0033183072403542195,33,Rantnovi.shp,0.311403,Haematoxylon
kampech,5.0,,0.001963495408493621,33,Rantnovi.shp,0.311403,Haematoxylon
rabi,5.5,,0.002375829444277281,33,Rantnovi.shp,0.311403,Hura
rabi,12.0,,0.011309733552923255,33,Rantnovi.shp,0.311403,Hura
palmis,32.0,,0.0804247719318987,33,Rantnovi.shp,0.311403,Roystonea
palmis,21.5,,0.036305030103047045,33,Rantnovi.shp,0.311403,Roystonea
kampech,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Haematoxylon
kampech,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Haematoxylon
bwa dom,5.5,,0.002375829444277281,33,Rantnovi.shp,0.311403,Guazuma
bwa pine,9.5,,0.007088218424661971,33,Rantnovi.shp,0.311403,Zanthoxylum
kas,15.0,,0.017671458676442587,33,Rantnovi.shp,0.311403,Cassia
kas,15.0,,0.017671458676442587,33,Rantnovi.shp,0.311403,Cassia
kas,14.0,,0.015393804002589988,33,Rantnovi.shp,0.311403,Cassia
kampech,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Haematoxylon
kas,13.0,,0.013273228961416878,33,Rantnovi.shp,0.311403,Cassia
kas,11.0,,0.009503317777109124,33,Rantnovi.shp,0.311403,Cassia
sikren,9.0,,0.0063617251235193305,33,Rantnovi.shp,0.311403,Inga
rabi,15.0,,0.017671458676442587,33,Rantnovi.shp,0.311403,Hura
kampech,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Haematoxylon
kampech,9.8,,0.0075429639612690945,33,Rantnovi.shp,0.311403,Haematoxylon
rabi,20.0,,0.031415926535897934,33,Rantnovi.shp,0.311403,Hura
sikren,5.8,,0.0026420794216690155,33,Rantnovi.shp,0.311403,Inga
mango,7.5,,0.004417864669110647,33,Rantnovi.shp,0.311403,Mangifera
zaboka,18.0,,0.025446900494077322,33,Rantnovi.shp,0.311403,Persea
zaboka,18.5,,0.026880252142277666,33,Rantnovi.shp,0.311403,Persea
zaboka,19.8,,0.030790749597833563,33,Rantnovi.shp,0.311403,Persea
zaboka,23.0,,0.04154756284372502,33,Rantnovi.shp,0.311403,Persea
zaboka,17.0,,0.02269800692218626,33,Rantnovi.shp,0.311403,Persea
bwa pine,6.7,,0.003525652355491146,33,Rantnovi.shp,0.311403,Zanthoxylum
satanye,5.0,,0.001963495408493621,33,Rantnovi.shp,0.311403,Cupania
kas,10.8,,0.009160884177867838,33,Rantnovi.shp,0.311403,Cassia
bwa dom,13.0,,0.013273228961416878,33,Rantnovi.shp,0.311403,Guazuma
kampech,5.5,,0.002375829444277281,33,Rantnovi.shp,0.311403,Haematoxylon
bwa poupe,5.5,,0.002375829444277281,33,Rantnovi.shp,0.311403,Cordia
rabi,7.0,,0.003848451000647497,33,Rantnovi.shp,0.311403,Hura
bwa poupe,7.8,,0.004778362426110076,33,Rantnovi.shp,0.311403,Cordia
tcha tcha,16.8,,0.022167077763729583,33,Rantnovi.shp,0.311403,Albizia
kas,19.5,,0.029864765163187975,33,Rantnovi.shp,0.311403,Cassia
bayawonn,19.0,,0.028352873698647883,33,Rantnovi.shp,0.311403,Prosopis
mango,5.0,,0.001963495408493621,33,Rantnovi.shp,0.311403,Mangifera
kas,6.5,,0.0033183072403542195,33,Rantnovi.shp,0.311403,Cassia
kaymit,8.8,18.0,0.006082123377349841,33,Rantnovi.shp,0.311403,Chrysophyllum
kampech,27.5,,0.05939573610693204,33,Rantnovi.shp,0.311403,Haematoxylon
kas,10.5,,0.008659014751456867,33,Rantnovi.shp,0.311403,Cassia
satanye,15.5,,0.018869190875623696,33,Rantnovi.shp,0.311403,Cupania
rabi,12.0,,0.011309733552923255,33,Rantnovi.shp,0.311403,Hura
bayawonn,17.1,,0.022965827695904786,33,Rantnovi.shp,0.311403,Prosopis
satanye,14.8,,0.017203361371057713,33,Rantnovi.shp,0.311403,Cupania
kas,11.0,,0.009503317777109124,33,Rantnovi.shp,0.311403,Cassia
bwa blan,,,,33,Rantnovi.shp,0.311403,Phyllostylon
sikren,8.3,,0.005410607947645022,33,Rantnovi.shp,0.311403,Inga
mango,41.3,,0.13396457933253933,33,Rantnovi.shp,0.311403,Mangifera
sikren,5.2,,0.0021237166338267006,33,Rantnovi.shp,0.311403,Inga
monben,13.3,,0.013892908112337465,33,Rantnovi.shp,0.311403,Spondias
monben,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Spondias
kas,8.8,,0.006082123377349841,33,Rantnovi.shp,0.311403,Cassia
bayawonn,9.5,,0.007088218424661971,33,Rantnovi.shp,0.311403,Prosopis
tcha tcha,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Albizia
palmis,33.0,,0.08552985999398213,33,Rantnovi.shp,0.311403,Roystonea
sikren,5.9,,0.002733971006786518,33,Rantnovi.shp,0.311403,Inga
sikren,6.5,,0.0033183072403542195,33,Rantnovi.shp,0.311403,Inga
bwa dom,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Guazuma
tcha tcha,14.1,,0.015614500886504666,33,Rantnovi.shp,0.311403,Albizia
bwa savann,12.5,,0.01227184630308513,33,Rantnovi.shp,0.311403,Vitex
tcha tcha,8.8,,0.006082123377349841,33,Rantnovi.shp,0.311403,Albizia
kaymit,5.0,,0.001963495408493621,33,Rantnovi.shp,0.311403,Chrysophyllum
bwa dom,5.5,,0.002375829444277281,33,Rantnovi.shp,0.311403,Guazuma
bwa dom,6.6,,0.003421194399759285,33,Rantnovi.shp,0.311403,Guazuma
kas,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.311403,Cassia
satanye,5.2,,0.0021237166338267006,33,Rantnovi.shp,0.311403,Cupania
sikren,20.8,,0.03397946614122721,33,Rantnovi.shp,0.311403,Inga
bwa dom,10.0,,0.007853981633974483,33,Rantnovi.shp,0.311403,Guazuma
bwa dom,12.0,,0.011309733552923255,33,Rantnovi.shp,0.311403,Guazuma
bwa dom,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Guazuma
bwa pine,12.8,,0.012867963509103792,33,Rantnovi.shp,0.311403,Zanthoxylum
bwa palmis,9.0,,0.0063617251235193305,33,Rantnovi.shp,0.311403,Andira
bwa palmis,5.8,,0.0026420794216690155,33,Rantnovi.shp,0.311403,Andira
delen,6.2,,0.003019070540099791,33,Rantnovi.shp,0.311403,Leucaena
satanye,11.5,,0.010386890710931254,33,Rantnovi.shp,0.311403,Cupania
kas,16.0,,0.020106192982974676,33,Rantnovi.shp,0.311403,Cassia
kaymit,8.3,,0.005410607947645022,33,Rantnovi.shp,0.311403,Chrysophyllum
kaymit,9.0,,0.0063617251235193305,33,Rantnovi.shp,0.311403,Chrysophyllum
satanye,9.0,,0.0063617251235193305,33,Rantnovi.shp,0.311403,Cupania
rabi,35.0,16.0,0.0962112750161874,33,Rantnovi.shp,0.311403,Hura
rabi,36.0,17.0,0.10178760197630929,33,Rantnovi.shp,0.311403,Hura
bwa dom,5.7,,0.0025517586328783095,33,Rantnovi.shp,0.311403,Guazuma
rabi,8.5,,0.005674501730546565,33,Rantnovi.shp,0.311403,Hura
damari,5.7,,0.0025517586328783095,33,Rantnovi.shp,0.311403,Calophyllum
mango,7.0,,0.003848451000647497,33,Rantnovi.shp,0.311403,Mangifera
rabi,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Hura
mango,5.3,,0.002206183440983432,33,Rantnovi.shp,0.311403,Mangifera
palmis,26.3,,0.05432520556403811,33,Rantnovi.shp,0.311403,Roystonea
twa pawol,12.5,,0.01227184630308513,33,Rantnovi.shp,0.311403,Amyris
kampech,19.8,,0.030790749597833563,33,Rantnovi.shp,0.311403,Haematoxylon
bwa pine,7.0,,0.003848451000647497,33,Rantnovi.shp,0.311403,Zanthoxylum
kampech,26.0,,0.05309291584566751,33,Rantnovi.shp,0.311403,Haematoxylon
kas,13.0,,0.013273228961416878,33,Rantnovi.shp,0.311403,Cassia
mango,11.6,,0.010568317686676062,33,Rantnovi.shp,0.311403,Mangifera
kampech,7.0,,0.003848451000647497,33,Rantnovi.shp,0.311403,Haematoxylon
monben,7.0,,0.003848451000647497,33,Rantnovi.shp,0.311403,Spondias
bwa pine,5.3,,0.002206183440983432,33,Rantnovi.shp,0.311403,Zanthoxylum
palmis,23.5,,0.04337361357362408,33,Rantnovi.shp,0.311403,Roystonea
madam yas,5.0,,0.001963495408493621,33,Rantnovi.shp,0.311403,Parkinsonia
rabi,22.0,,0.0380132711084365,33,Rantnovi.shp,0.311403,Hura
satanye,17.0,,0.02269800692218626,33,Rantnovi.shp,0.311403,Cupania
rabi,28.0,,0.06157521601035995,33,Rantnovi.shp,0.311403,Hura
mango,20.5,,0.03300635781677776,33,Rantnovi.shp,0.311403,Mangifera
mango,32.2,,0.08143322317370104,33,Rantnovi.shp,0.311403,Mangifera
madam yas,6.7,,0.003525652355491146,33,Rantnovi.shp,0.311403,Parkinsonia
satanye,16.5,,0.021382464998495533,33,Rantnovi.shp,0.311403,Cupania
madam yas,10.0,,0.007853981633974483,33,Rantnovi.shp,0.311403,Parkinsonia
madam yas,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.311403,Parkinsonia
madam yas,8.9,,0.006221138852271189,33,Rantnovi.shp,0.311403,Parkinsonia
madam yas,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.311403,Parkinsonia
mango,20.3,,0.03236547291544545,33,Rantnovi.shp,0.311403,Mangifera
madam yas,5.5,,0.002375829444277281,33,Rantnovi.shp,0.311403,Parkinsonia
gommier,7.0,,0.003848451000647497,33,Rantnovi.shp,0.311403,Acacia
rabi,6.5,,0.0033183072403542195,33,Rantnovi.shp,0.311403,Hura
madam yas,9.7,,0.0073898113194065885,33,Rantnovi.shp,0.311403,Parkinsonia
rabi,15.0,,0.017671458676442587,33,Rantnovi.shp,0.311403,Hura
madam yas,9.5,,0.007088218424661971,33,Rantnovi.shp,0.311403,Parkinsonia
satanye,10.0,,0.007853981633974483,33,Rantnovi.shp,0.311403,Cupania
rabi,6.5,,0.0033183072403542195,33,Rantnovi.shp,0.311403,Hura
madam yas,6.7,,0.003525652355491146,33,Rantnovi.shp,0.311403,Parkinsonia
bwa pine,14.5,,0.01651299638543135,33,Rantnovi.shp,0.311403,Zanthoxylum
bwa pine,12.5,,0.01227184630308513,33,Rantnovi.shp,0.311403,Zanthoxylum
madam yas,10.0,,0.007853981633974483,33,Rantnovi.shp,0.311403,Parkinsonia
mango,17.0,,0.02269800692218626,33,Rantnovi.shp,0.311403,Mangifera
mango,11.0,,0.009503317777109124,33,Rantnovi.shp,0.311403,Mangifera
bwa pine,52.5,,0.21647536878642168,33,Rantnovi.shp,0.311403,Zanthoxylum
mango,8.6,,0.005808804816487527,33,Rantnovi.shp,0.311403,Mangifera
gommier,13.6,,0.014526724430199206,33,Rantnovi.shp,0.311403,Acacia
mango,13.5,,0.014313881527918496,33,Rantnovi.shp,0.311403,Mangifera
delen,6.5,,0.0033183072403542195,33,Rantnovi.shp,0.311403,Leucaena
delen,5.3,,0.002206183440983432,33,Rantnovi.shp,0.311403,Leucaena
satanye,12.3,,0.011882288814039998,33,Rantnovi.shp,0.311403,Cupania
rabi,25.6,,0.05147185403641517,33,Rantnovi.shp,0.311403,Hura
madam yas,10.3,,0.00833228911548353,33,Rantnovi.shp,0.311403,Parkinsonia
madam yas,5.2,,0.0021237166338267006,33,Rantnovi.shp,0.311403,Parkinsonia
satanye,13.0,,0.013273228961416878,33,Rantnovi.shp,0.311403,Cupania
mango,6.5,,0.0033183072403542195,33,Rantnovi.shp,0.311403,Mangifera
damari,19.5,,0.029864765163187975,33,Rantnovi.shp,0.311403,Calophyllum
damari,15.2,,0.018145839167134643,33,Rantnovi.shp,0.311403,Calophyllum
delen,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Leucaena
mango,8.0,,0.005026548245743669,33,Rantnovi.shp,0.311403,Mangifera
palmis,17.4,,0.023778714795021142,33,Rantnovi.shp,0.311403,Roystonea
rabi,11.0,,0.009503317777109124,33,Rantnovi.shp,0.311403,Hura
bwa dom,8.8,,0.006082123377349841,33,Rantnovi.shp,0.311403,Guazuma
bwa dom,6.5,,0.0033183072403542195,33,Rantnovi.shp,0.311403,Guazuma
rabi,11.0,,0.009503317777109124,33,Rantnovi.shp,0.311403,Hura
bwa dom,7.7,,0.004656625710783471,33,Rantnovi.shp,0.311403,Guazuma
monben,27.0,,0.057255526111673984,33,Rantnovi.shp,0.311403,Spondias
twa pawol,8.5,,0.005674501730546565,33,Rantnovi.shp,0.311403,Amyris
madam yas,6.6,,0.003421194399759285,33,Rantnovi.shp,0.311403,Parkinsonia
rabi,16.0,16.0,0.020106192982974676,33,Rantnovi.shp,0.311403,Hura
madam yas,11.0,,0.009503317777109124,33,Rantnovi.shp,0.311403,Parkinsonia
bwa savann,11.1,,0.00967689077121996,33,Rantnovi.shp,0.311403,Vitex
bwa poupe,10.5,,0.008659014751456867,33,Rantnovi.shp,0.311403,Cordia
palmis,27.5,,0.05939573610693204,33,Rantnovi.shp,0.311403,Roystonea
satanye,14.0,,0.015393804002589988,33,Rantnovi.shp,0.311403,Cupania
palmis,25.0,,0.04908738521234052,33,Rantnovi.shp,0.311403,Roystonea
mango,20.0,,0.031415926535897934,33,Rantnovi.shp,0.311403,Mangifera
mango,25.0,,0.04908738521234052,33,Rantnovi.shp,0.311403,Mangifera
twa pawol,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.311403,Amyris
madam yas,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.311403,Parkinsonia
bwa dom,7.1,,0.003959192141686536,33,Rantnovi.shp,0.311403,Guazuma
monben,18.5,,0.026880252142277666,33,Rantnovi.shp,0.311403,Spondias
bwa dom,11.5,,0.010386890710931254,33,Rantnovi.shp,0.311403,Guazuma
bwa dom,11.5,,0.010386890710931254,33,Rantnovi.shp,0.311403,Guazuma
bwa dom,9.5,,0.007088218424661971,33,Rantnovi.shp,0.311403,Guazuma
bwa dom,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.311403,Guazuma
bwa dom,9.0,,0.0063617251235193305,33,Rantnovi.shp,0.311403,Guazuma
gommier,,,,33,Rantnovi.shp,0.311403,Acacia
bwa loray,12.8,,0.012867963509103792,33,Rantnovi.shp,0.311403,Trichilia
bwa loray,5.0,,0.001963495408493621,33,Rantnovi.shp,0.311403,Trichilia
bwa pine,10.5,,0.008659014751456867,33,Rantnovi.shp,0.311403,Zanthoxylum
rabi,9.5,,0.007088218424661971,33,Rantnovi.shp,0.311403,Hura
madam yas,5.5,,0.002375829444277281,33,Rantnovi.shp,0.311403,Parkinsonia
bwa pine,7.0,,0.003848451000647497,33,Rantnovi.shp,0.311403,Zanthoxylum
bayawonn,8.3,,0.005410607947645022,33,Rantnovi.shp,0.311403,Prosopis
palmis,11.0,,0.009503317777109124,33,Rantnovi.shp,0.311403,Roystonea
bwa pine,15.3,,0.018385385606970867,33,Rantnovi.shp,0.311403,Zanthoxylum
bayawonn,10.0,15.0,0.007853981633974483,33,Rantnovi.shp,0.311403,Prosopis
bayawonn,5.0,11.0,0.001963495408493621,33,Rantnovi.shp,0.311403,Prosopis
bayawonn,5.2,,0.0021237166338267006,33,Rantnovi.shp,0.311403,Prosopis
sikren,6.5,,0.0033183072403542195,33,Rantnovi.shp,0.311403,Inga
kas,18.0,,0.025446900494077322,33,Rantnovi.shp,0.311403,Cassia
kas,12.4,14.0,0.012076282160399163,33,Rantnovi.shp,0.311403,Cassia
kas,6.8,13.0,0.0036316811075498014,33,Rantnovi.shp,0.311403,Cassia
kas,5.5,13.0,0.002375829444277281,33,Rantnovi.shp,0.311403,Cassia
sikren,8.3,,0.005410607947645022,33,Rantnovi.shp,0.311403,Inga
bwa pine,6.8,,0.0036316811075498014,33,Rantnovi.shp,0.311403,Zanthoxylum
rabi,10.5,,0.008659014751456867,33,Rantnovi.shp,0.311403,Hura
mango,6.0,,0.0028274333882308137,33,Rantnovi.shp,0.311403,Mangifera
kas,12.0,,0.011309733552923255,33,Rantnovi.shp,0.311403,Cassia
kaliptis,5.5,6.0,0.002375829444277281,34,Sapate.shp,0.569562,Eucalyptus
mango,11.8,6.0,0.010935884027146072,34,Sapate.shp,0.569562,Mangifera
mango,9.2,,0.006647610054996002,34,Sapate.shp,0.569562,Mangifera
kaliptis,5.0,,0.001963495408493621,34,Sapate.shp,0.569562,Eucalyptus
kaliptis,6.8,,0.0036316811075498014,34,Sapate.shp,0.569562,Eucalyptus
kaliptis,9.5,,0.007088218424661971,34,Sapate.shp,0.569562,Eucalyptus
kaliptis,7.5,,0.004417864669110647,34,Sapate.shp,0.569562,Eucalyptus
mango,13.5,,0.014313881527918496,34,Sapate.shp,0.569562,Mangifera
kaliptis,8.7,,0.0059446786987552855,34,Sapate.shp,0.569562,Eucalyptus
